Judul,Penulis,Abstrak
Efektivitas model pembelajaran blended learning dalam meningkatkan kemandirian dan hasil belajar peserta didik pada masa pandemi covid-19,"NL Mufidah, J Surjanti - Ekuitas: Jurnal Pendidikan …, 2021 - ejournal.undiksha.ac.id","Riset ini bertujuan untuk menganalisis efektivitas model pembelajaran Blended Learning yang diterapkan pada masa pandemi covid-19 dan dilihat berdasarkan respon peserta didik. Selain itu, riset ini juga bertujuan menganalisis seberapa efektif model Blended Learning mampu meningkatkan kemandirian belajar serta hasil belajar peserta didik. Riset ini termasuk kedalam jenis penelitian kuantitatif yang menggunakan pendekatan quasi eksperimen dengan rancangan Posttest Only Control Group Design. Populasi dalam …"
Efektivitas model pembelajaran blended learning untuk meningkatkan hasil belajar geografi pada materi litosfer kelas X SMA,"RFP Riantika, M Mukminan - 2019 - neliti.com","This study aims to determine: The Effectiveness of the Blended Learning Learning Model to improve geography learning outcomes in lithosphere class X SMA material. This research is an experimental research. The research design used was the Pretest-posttest Control Group Design. The results showed that the Blended Learning Learning Model approach was more effective than conventional methods. This is evidenced by testing the hypothesis obtained p value of 0,000, which means the results of significance at α &lt; 0.05. Geography learning …"
Peran Guru Dalam Membentuk Karakter Siswa Sd,"N Alkhasanah - Jurnal Ilmiah Pendidikan Citra Bakti, 2023 - jurnalilmiahcitrabakti.ac.id","… peran guru dalam hal membentuk karakter siswa di SD. Ada beberapa peran Guru kelas 
dalam pembentukan karakter siswa … ) Peran guru yang pertama sebagai model Teladan dalam …"
Pengaruh Penggunaan Media Sosial Terhadap Perilaku Belajar Siswa Pada Mata Pelajaran Ekonomi di SMA Muhammadiyah 4 Kota Bengkulu,"MDK Herwan, TP Herdia - Jurnal Multidisiplin Dehasen (MUDE), 2022 - jurnal.unived.ac.id","Penelitian ini bertujuan untuk: Untuk mengetahui Pengaruh Media Sosial Siswa Pada Mata Pelajaran IPS di SMA Muhammadiyah 4 Kota Bengkulu, Untuk mengetahui Perilaku Belajar Siswa Pada Mata Pelajaran IPS di SMA Muhammadiyah 4 Kota Bengkulu, Untuk mengetahui Pengaruh Media Terhadap Perilaku Belajar Siswa Pada Mata Pelajaran IPS di SMA Muhammadiyah 4 Kota Bengkulu. Jenis Penelitian ini merupakan penelitian Kuantitatif. Populasi didalam penelitian ini dalah Siswa/I SMA Muhammadiyah 4 Kota …"
Peran Orang Tua Dalam Pendidikan Anak Di Masa Pandemi,"A Fahruroji - … Ad Diniyah: The Indonesian Journal Of …, 2022 - ejurnal.latansamashiro.ac.id",Masa pandemi virus menyebabkan peran orang tua dalam pendidikan anak menjadi semakin strategis. Saat ini banyak penelitian yang mengkaji peran orang tua atau keluarga dalam pendidikan anak. Penelitian ini bertujuan untuk menganalisis secara mendalam mengenai peran keluarga dalam pendidikan anak. Penelitian ini merupakan penelitian kualitatif etnografi. Data dikumpulkan dengan menggunakan teknik wawancara mendalam dan observasi partisipatif. Sumber data adalah sumber primer (orangtua baik ayah maupun …
Peran Orang Tua Dalam Pendidikan Anak Di Masa Pandemi Covid 19 (Studi Di Desa Sai Kecamatan Soromandi Kabupaten Bima),"I Irfan, N Nurfaidah - Edu Sociata: Jurnal Pendidikan Sosiologi, 2021 - stkipbima.ac.id","Kebijakan pembelajaran daring di masa pandemic covid 19, memiliki kendala yang dihadapi orang tua diantaranya kesiapan orang dalam mendidik anak, terbatasnya waktu orang tua dalam mendampingi anak, kemampuan orang tua dalam menyediakan fasilitas belajar berupa Hand Phone android dan paket data serta kemauan belajar anak yang menurun. Pendekatan penelitian kualitatif adalah suatu pendekatan penelitian yang mengungkapkan gejala-gejala secara holistic-kontekstual (menyeluruh dan sesuai dengan …"
Pengaruh permainan puzzle terhadap kemampuan daya ingat anak kelompok B,"A AISYAH - Incrementapedia: Jurnal Pendidikan Anak Usia …, 2021 - jurnal.unipasby.ac.id","… Puzzle is a game that is played with the aim of arranging images, images are randomized 
… sangat antusias sekali jika diberikan permainan edukatif yang dapat mengembangkan dan …"
Dampak Game Edukatif pada Perkembangan Kognitif Anak Usia Dini,"IA Husain - Jurnal Kajian Pendidikan dan …, 2025 - jurnal …","… game edukatif terhadap perkembangan kognitif anak usia dini … Anak yang terbiasa bermain 
game edukatif belajar untuk … anak usia dini, terutama dalam meningkatkan daya ingat, …"
Pengaruh permainan teka-teki gambar terhadap perkembangan kognitif anak,"M Dwiredy, Z Qalbi - Research in Early Childhood Education and …, 2021 - ejournal.upi.edu","… Game edukasi adalah salah satu jenis media yang digunakan untuk memberikan … teka-teki 
silang, selain melatih daya ingat dan berpikir anak, permainan ini dapat mengembangkan …"
Pengaruh Permainan Edukasi “Puzzlo Puzzle” Terhadap Peningkatan Kemampuan Motorik Halus dan Kognitif Anak Usia 4-5 Tahun,"LE STT, K Subandijah… - USADA NUSANTARA …, 2023 - e-journal.nalanda.ac.id","… of the puzzlo puzzle educational game and the improvement of both … Puzzle"" educational 
game in the child's educational journey. … daya ingat dan menyelesaikan soal-soal sederhana. …"
Edukatif Gerakan Sholat terhadap Daya Ingat Anak Tunagrahita Ringan,"FR Ishlahiyah, MS AM - Jurnal Ortopedagogia, 2017 - neliti.com","… Hipotesis penelitian ini mengatakan bahwa terdapat pengaruh yang signifikan pemberian 
aplikasi edukatif gerakan sholat terhadap daya ingat anak tunagrahita ringan kelas IV di …"
Pengaruh Permainan Terhadap Perkembangan Kognitif Anak Berkebutuhan Khusus Dalam Pendidikan Inklusi,"A Fadliati, CP Dewi, EF Nduru… - Jurnal Review …, 2024 - journal.universitaspahlawan.ac.id","… anak, karena sebagian besar kegiatan dalam belajar selalu berkaitan dengan masalah daya 
ingat … Alat permainan edukatif ethoscienze puzzle yang dikembangkan pada penelitian ini …"
[PDF][PDF] Pengaruh penggunaan aplikasi quizizz sebagai game edukasi untuk meningkatkan kemampuan kognitif anak usia dini di TK Anak Bangsa,"T Hidayati, E Budiarti - Al-Abyadh, 2022 - ojs.diniyah.ac.id","… pengaruh penerapan aplikasi Quizizz sebagai game edukasi dalam meningkatkan kemampuan 
kognitif anak … mempengaruhi kemampuan mengingat atau daya ingat anak meningkat. …"
Analisis Peran Guru dalam Pembentukan Pendidikan Karakter Siswa Kelas IV Sekolah Dasar,"A Arifin, E Nurhasanah… - … Pendidikan Dasar, 2024 - journal.ainarapress.org","… peran guru dalam pembentukan karakter siswa kelas IV di SDN 17 Woja. Tujuan penelitian 
ini adalah untuk menganalisis peran guru … Menurut Kamus Besar Bahasa Indonesia, kata ""…"
Pengaruh alat permainan edukatif (puzzle) terhadap perkembangan kognitif anak usia 5-6 tahun di desa linawan kecamatan pinolosian kabupaten bolaang …,"IC Muloke, AY Ismanto… - Jurnal Keperawatan …, 2017 - ejournal.unsrat.ac.id","… the influence of educational tool game (puzzle) on children’s … anak tersebut dan melatih 
daya ingat dari anak tersebut. … ada perbedaan perkembangan anak pada kelompok anak pra …"
Pengaruh Alat Permainan Edukatif terhadap Peningkatan Kemampuan Motorik Kasar Anak Usia 5-6 Tahun,"SA Ritonga, IS Galingging - Tarbiyah bil Qalam: Jurnal …, 2023 - ejurnal.stita.ac.id","… “Dengan mengembangkan kemampuan motorik kasar, kognitif anak pun ikut 
berkembang, selama kegiatan bermain tersebut berhubungan dengan daya ingat anak.” …"
"Pengaruh Kompensasi, Beban Kerja Dan Burnout Serta Dampaknya Terhadap Turnover Intention Guru Honorer Sekolah Dasar Di Kabupaten Jembrana","S Yosiana, M Suci - Bisma: Jurnal Manajemen, 2022 - ejournal.undiksha.ac.id","… Bahkan ada yang mengabdi di plosok-plosok dan di daerah terpencil selama bertahun-tahun 
dan dengan gaji yang tidak tentu setiap bulan mereka dapatkan. Marwansyah (2014:269), …"
Pengaruh efikasi diri terhadap resiliensi diri pada guru sekolah dasar swasta di Jakarta timur,I Wahyuni - 2018 - repository.unj.ac.id,"… gambaran resiliensi guru di sekolah terpencil yang meliputi … dengan burnout pada guru 
sekolah dasar negeri di sekolah yang … antara self efficacy dengan burnout pada SDN X di Kota …"
IMPLEMENTASI KURIKULUM MERDEKA DI SEKOLAH DASAR,"T Monaliza, A Marta - Jurnal Intelek Insan Cendikia, 2024 - jicnusantara.com","… Banyak sekolah di daerah terpencil tidak memiliki fasilitas yang … burnout atau kelelahan 
profesional, yang pada gilirannya … emosional dan profesional kepada guru, agar mereka tetap …"
Pengelolaan Tenaga Pendidik (Guru) di Rural Area,"N Nasir, M Mujiati - Didaktis: Jurnal Pendidikan dan Ilmu …, 2020 - journal.um-surabaya.ac.id","… guru enggan dipindahkan ke sekolah di daerah terpencil” … tingkat burnout dan hilangnya 
antusias dalam mengajar para guru. … prasekolah, sekolah dasar, menengah, perguruan tinggi. …"
Pelatihan mindfulness teaching untuk meningkatkan kesejahteraan subjektif guru sekolah inklusi,"UN Rahmawati, F Nashori… - … : Jurnal Ilmiah Psikologi, 2020 - journal.uinsgd.ac.id","… minimal, anak-anak yang berada dan tinggal di daerah terpencil, maupun anakanak di daerah 
… adalah guru Sekolah Dasar sekolah inklusi X dan Y di Yogyakarta, berjenis kelamin laki-…"
Peta Permasalahan Pendidikan Abad 21 di Indonesia,"A Isma, A Isma, A Isma, A Isma - Jurnal Pendidikan Terapan, 2023 - journal.diginus.id","… Akibatnya, beberapa guru mengalami burnout atau kelelahan mental yang berdampak 
pada … dukungan teknologi dan akses internet yang lebih luas ke daerah-daerah terpencil. …"
Kinerja Guru dan Permasalahannya,"AL Tanjua, DEC Dewi, N Puspasari… - Sinar Dunia: Jurnal …, 2024 - journal.unimar-amni.ac.id","… berdampak langsung pada kinerja guru. Di daerah-daerah terpencil atau daerah dengan … 
ini menyebabkan banyak guru merasa kelelahan dan mengalami burnout, yang secara …"
Makna komitmen bagi guru honorer sekolah dasar,"R Anugrah, M Daud, AN Hamid - Proyeksi, 2022 - jurnal.unissula.ac.id","… komitmen pada guru honorer?, faktor apa yang memengaruhi komitmen pada guru honorer?… 
bertahan di sekolahnya meskipun jarak rumah dan sekolah jauh, perjalanan yang terpencil …"
Peran guru dalam pengembangan karakter pada siswa kelas III SD Negeri 071154 Anaoma Kecamatan Alasa,"Y Hulu - JURIDIKDAS (Jurnal Riset Pendidikan Dasar), 2021 - ejournal.unib.ac.id","… untuk mendeskripsikan peran guru dalam mengembangkan karakter disiplin pada siswa 
kelas III … Pendidikan di Sekolah Dasar (SD) merupakan pendidikan yang sangat penting bagi …"
Strategi pembelajaran pada anak berkebutuhan khusus dalam pendidikan inklusi,"NA Ningrum - … Journal of Humanities and Social Sciences, 2022 - ejournal.uit-lirboyo.ac.id","… strategi pembelajaran untuk anak berkebutuhan khusus (student with special needs), di mana 
membutuhkan suatu strategi … dan meningkatkan pelaksanaan sekolah inklusi yang sudah …"
Strategi pembelajaran bagi anak berkebutuhan khusus di slb,"O Dermawan - Psympathic: Jurnal Ilmiah Psikologi, 2013 - journal.uinsgd.ac.id","… pendidikan inklusif di Indonesia, tentu memerlukan strategi khusus… strategi pembelajaran 
, antara lain: Berdasarkan pengolahan pesan terdapat dua strategi yaitu strategi pembelajaran …"
Model Pembelajaran Anak Berkebutuhan Khusus Dalam Setting Pendidikan Inklusi,"N Yunaini - Journal Of Elementary School Education (JOuESE), 2021 - ejournal.umpri.ac.id","… tersampaikan kepada siswa ABK. Materi pembelajaran bagi siswa berkebutuhan khusus 
juga … Strategi guru dalam mengajar kelas inklusi yaitu guru menyampaikan materi pelajaran …"
Model dan Strategi Pembelajaran Anak Berkebutuhan Khusus dalam Setting Pendidikan Inklusi,"A Nugroho, L Mareza - Jurnal Pendidikan Dasar PerKhasa, 2016 - neliti.com","… pembelajaran inklusi yang dilakukan guru SD N 1 Tanjung … siswa normal digabung dengan 
siswa berkebutuhan khusus … jam belajar tambahan; 2) strategi guru dalam pembelajaran …"
Strategi Pembelajaran Peserta Didik Anak Berkebutuhan Khusus (ABK) di SDN Antar Baru 1 Marabahan,"DWC Mulyani - Jurnal Pendidikan Hayati, 2021 - jurnal.stkipbjm.ac.id","… , strategi pembelajaran peserta didik ABK dan kendala yang dihadapi dalam pembelajaran 
bagi peserta didik anak berkebutuhan khusus (… di kelas inklusi bertujuan untuk membantu …"
Strategi Pembelajaran Jarak Jauh Siswa Berkebutuhan Khusus Di Sd Inklusi Era Pandemi Covid-19,"H Hamidaturrohmah, T Mulyani - … : Islamic Teacher Journal, 2020 - journal.iainkudus.ac.id","… terjadi kesinambungan dengan pembelajaran di rumah. Penelitian ini bertujuan untuk 
menganalisis bentuk strategi pembelajaran jarak jauh siswa berkebutuhan khusus era pandemi …"
Analisis Pembelajaran Anak Berkebutuhan Khusus di Sekolah Dasar Inklusi Kota Padang,"S Angreni, RT Sari - Jurnal Cakrawala Pendas, 2022 - ejournal.unma.ac.id","… , Media dan strategi pembelajaran anak berkebutuhan khusus di sekolah dasar inklusi di … 
kelas dan model layanan anak berkebutuhan khusus di sekolah dasar inklusi di Kota Padang. …"
Strategi Pembelajaran Jarak Jauh Untuk Siswa Berkebutuhan Khusus Di Tengah Pandemi,SL Aghniya - 2020 - osf.io,"… dengan pembelajaran di rumah. Penelitian ini bertujuan untuk mengetahui strategi 
pembelajaran jarak jauh dalam penerapan pendidikan inklusi bagi anak berkebutuhan khusus di …"
Model Pendidikan Karakter Bagi Anak Berkebutuhan Khusus,"MS Rachmandhani, N Sari, MA Lestari… - … Dan Pembelajaran, 2023 - jurnaledukasia.org","… untuk melayani anak-anak yang berkebutuhan khusus pada penglihatan namun seiring … 
Upaya tersebut dilakukan oleh pengelola panti supaya terjalin proses pendidikan inklusi …"
Strategi pendidikan inklusi terhadap perkembangan akademik anak berkebutuhan khusus di sekolah dasar,"B Kurniawan, L Listiyani, S Fatimah - Pendas: Jurnal Ilmiah …, 2024 - journal.unpas.ac.id","… siswa berkebutuhan khusus di kelas inklusif sebanding dengan teman sebaya mereka 
yang belajar … dan menyesuaikan strategi pembelajaran sesuai kebutuhan. Meningkatkan …"
Peran guru dalam Pembentukan karakter Siswa Sekolah Dasar Melalui Pembelajaran Bahasa Indonesia,"D Damayanti, A Rahmaniatul, RR Fauziah… - Karimah …, 2024 - ojs.unida.ac.id","… proses ini, terutama dengan pembelajaran bahasa Indonesia sebagai salah satu … peran 
guru dalam membentuk karakteristik siswa yang belajar bahasa Indonesia di sekolah dasar …"
Pengaruh kedisiplinan siswa di sekolah terhadap prestasi belajar siswa teknik pendingin,"ES Ariananda, S Hasan, M Rakhman - Journal of Mechanical …, 2014 - ejournal.upi.edu","… tingkat kedisiplinan siswa kelas XI di SMK TI Cimahi TP serta pengaruh kedisiplinan siswa 
… dengan jumlah responden 77 siswa. Hasil dari penelitian menunjukkan bahwa persentase …"
Pengaruh Kedisiplinan Belajar terhadap Prestasi Belajar Bahasa Indonesia pada Siswa Sekolah Dasar,"H Hasan, A Putra, MAM Amin… - Jurnal Evaluasi Dan …, 2024 - journal.ainarapress.org","… pengaruh kedisiplinan belajar di sekolah terhadap prestasi belajar bahasa Indonesia siswa 
… disimpulkan terdapat pengaruh kedisiplinan belajar di sekolah terhadap prestasi belajar …"
Pengaruh kedisiplinan siswa terhadap prestasi belajar Matematika,"U Wirantasa - Formatif: Jurnal Ilmiah Pendidikan MIPA, 2017 - journal.lppmunindra.ac.id","… kedisiplinan siswa berpengaruh positif terhadap prestasi … antara kedisiplinan belajar siswa 
terhadap prestasi belajar … yang signifikan antara kedisiplinan siswa dengan prestasi belajar …"
Pengaruh Kedisiplinan terhadap Hasil Belajar Siswa Kelas IV Sekolah Dasar Negeri Landungdari 1 Kota Malang,"S Suciyati, I Mukhlishina - Jurnal Papeda …, 2022 - e-journal.unimudasorong.ac.id","… Penelitian ini bertujuan untuk mengetahui bagaimana kedisiplinan siswa kelas … siswa kelas 
IV SDN Landungsari 1, dan bagaimana pengaruh kedisiplinan terhadap hasil belajar siswa …"
Analisis pengaruh kedisiplinan kerja guru terhadap prestasi belajar siswa pada Sma negeri 1 Bumiayu kabupaten Brebes,"S Bariroh - Jurnal Kependidikan, 2015 - ejournal.uinsaizu.ac.id","… kedisiplinan kerja guru semakin tinggi prestasi siswa yang dicapainya. Tanpa kedisiplinan 
… Dalam kedisiplinan kerja dituntut kesanggupan untuk menghayati aturan, hukum dan tata …"
Pengaruh kedisiplinan dan kemandirian belajar terhadap hasil belajar ekonomi Madrasah Aliyah di Kecamatan Praya,"M Sobri, M Moerdiyanto - Harmoni Sosial: Jurnal Pendidikan IPS, 2014 - neliti.com","… pengaruh kedisiplinan dan kemandirian belajar terhadap hasil belajar ekonomi siswa kelas 
… ) ketuntasan belajar siswa sebesar 90,05%; (2) kedisiplinan belajar siswa tergolong rendah …"
Pengaruh Kedisiplinan Guru Mengajar terhadap Peningkatan Motivasi dan Hasil Belajar Siswa dalam Pembelajaran Aqidah Akhlak di MIN 1 Kota Bengkulu,"S Maruya - Al-Bahtsu: Jurnal Penelitian Pendidikan …, 2020 - ejournal.uinfasbengkulu.ac.id","… ) kedisiplinan guru mengajar dapat berpengaruh terhadap peningkatkan motivasi belajar 
siswa … (2) kedisiplinan guru mengajar dapat berpengaruh terhadap peningkatkan hasil belajar …"
Pengaruh Kedisiplinan Terhadap Prestasi Belajar Siswa Di Sma Negeri 6 Banda Aceh,"T Irwani - Jurnal Sosial Humaniora Sigli, 2020 - journal.unigha.ac.id","… untuk mengetahui pengaruh kedisiplinan belajar terhadap prestasi belajar siswa pada SMA 
… Adapun yang menjadi populasi adalah seluruh siswa kelas XI IPS yang berjumlah 41 siswa…"
Perancangan Sistem Perhitungan Kebutuhan Kalori Sebagai Pendamping Gaya Hidup Sehat,"R Bisma, P Nerisafitra… - Journal of Emerging …, 2021 - ejournal.unesa.ac.id","… diet viral di Indonesia seperti diet keto, diet mayo, diet mediterania, diet golongan darah, 
diet omad, the fast diet… yang dibutukan yang mengatur proses metabolisme pada tubuh, dan …"
Hubungan Konsumsi Minuman Manis Dengan Kejadian Gizi Lebih Pada Remaja Di Kota Yogyakarta,"IS Mentemas, KN Alfitri… - … Kesehatan| E-ISSN: 3063 …, 2025 - jurnal.kopusindo.com","… diet tertentu, seperti diet mayo, keto, OCD, mediterania, vegan… ) dari Komisi Etik Penelitian 
Kesehatan Universitas ‘Aisyiyah … peran estrogen dalam mengatur metabolisme lemak. Selain …"
Peran pembelajaran bahasa dalam pembentukan karakter siswa sekolah dasar,"H Harlina, R Wardarita - Jurnal Bindo Sastra, 2020 - jurnal.um-palembang.ac.id","… bahasa di sekolah, salah satunya adalah peran guru. … bahasa Indonesia, apalagi untuk 
siswa tingkat sekolah dasar. … siswa jauh lebih memahami bahasa ibu daripada bahasa …"
Korelasi antara Asupan Gizi melalui Program Sekolah dan Kemampuan Kognitif Siswa,"M Situmorang, M Ahmad… - ULIL ALBAB: Jurnal Ilmiah …, 2025 - ulilalbabinstitute.id","… memiliki pengaruh signifikan terhadap fungsi kognitif, termasuk … Namun, efektivitas program 
ini dalam meningkatkan … Oleh karena itu, penyediaan makanan kaya omega-3 melalui …"
[BUKU][B] Tidur Nyenyak di Usia Senja: Panduan Intervensi Non Farmakologi untuk Lansia,"AM Andas, A Prima, A Purnamasari, IW Romantika… - 2024 - books.google.com","… Selain itu, tidur yang baik juga dapat meningkatkan fungsi kognitif lansia. Penelitian … 
kesehatan lansia. Monitoring Rutin: Melakukan monitoring rutin terhadap efektivitas intervensi …"
[PDF][PDF] Modifikasi faktor resiko individu untuk memperbaiki “kognitif aging”: review sistematis dan metaanalisis,"F DEHYDROEPIANDROSTERONE, AL OMEGA - 2015 - imsociety.org","… Kami fokus pada langkah-langkah yang berkesinambungan dari fungsi kognitif. Peringkat 
… yang jelas dari omega-3 suplemen pada kemampuan kognitif di orang tua yang sehat55. …"
PENGARUH POLA MAKAN TERHADAP KESEHATAN MENTAL PERAN NUTRISI DALAM KESEJAHTERAAN,"WR Syahputra - Circle Archive, 2024 - circle-archive.com","… spesifik dari berbagai nutrisi dan suplemen dalam memengaruhi … omega-3, vitamin D, dan 
vitamin B12, dapat memainkan peran penting dalam regulasi suasana hati dan fungsi kognitif…"
Efektivitas Sari Kurma terhadap Peningkatan Pertumbuhan Baduta Stunting,"I Apriyanti, N Lufar, NA Rahma - Faletehan Health …, 2024 - journal.lppm-stikesfa.ac.id","… hamil dan menyusui, serta lansia, serta mencegah stunting dan … , morbiditas dan 
perkembangan kognitif dan motorik suboptimal … , triptofan, asam lemak omega-3, vitamin C, …"
Penggunaan Media Sosial Sebagai Representase Gaya Hidup Mahasiswa,"S Peldi - Jurnal Ilmu Sosial Dan Pendidikan, 2024 - jurnal.unusultra.ac.id","… Dilihat dari era modern sekarang ini media sosial bukan hanya sekedar media … mahasiswa. 
Dalam setiap kehidupan kita sudah mengenal apa yang namanya gaya hidup, gaya hidup …"
Pengaruh media sosial terhadap gaya hidup mahasiswa IAIN metro,D Oktaviani - 2019 - repository.metrouniv.ac.id,"… membuat mereka mimiliki pergaulan yang luas, pengetahuan informasi yang lebih modern, 
serta membuat gaya hidup mahasiswa berubah dimulai dari pakaian, bergaul dan berbagai …"
Makna Instagram di Kalangan Mahasiswa Program Studi Sosiologi Agama Fakultas Ushuluddin dan Dakwah IAIN Kediri,A Burhana - 2020 - etheses.iainkediri.ac.id,"… yang seringkali digunakan untuk menggambarkan gaya hidup modern yang sarat dengan 
teknologi … Gaya hidup sehat adalah pilihan sederhana yang sangat tepat untuk dijalankan. …"
Eksistensi Sosial Mahasiswa di Era Instagram: Analisis Pengaruh Media Sosial terhadap Gaya Hidup dan Perilaku,"MFF Nasution, AK Batubara - Indonesian Journal of …, 2024 - ejournal.uit-lirboyo.ac.id","… sekarang atau masa depan, juga dikenal sebagai gaya hidup modern. “Menurut saya iya, 
karena saya rasakan budaya Instagram ini memaksa setiap orang untuk tampil dalam …"
Perbandingan Gaya Hidup Mahasiswa Urban dan Rural Terhadap Hasil Pembelajaran pada Mahasiswa Fakultas Kedokteran Universitas Prima Indonesia,"WA Yafa, G Rusip, FM Wardhani - Jurnal Ilmu Kesehatan dan Gizi, 2023 - prin.or.id",
Peran Guru Dalam Membentuk Karakter Peserta Didik Di Sekolah Dasar,"R Datunsolang, F Sidik… - EDUCATOR …, 2021 - ejournal.iaingorontalo.ac.id","… peserta didik di sekolah dasar negeri. Penelitian ini menggunakan pendekatan kualitatif … 
, peran guru sangat strategis dalam membentuk karakter peserta didik karena guru bukan …"
"Analisis Hubungan Pengetahuan, Sikap, dan Dukungan Sosial terhadap Perilaku Konsumsi Fast Food pada Siswa Smp “X” di Banyuwangi","Y Amin, H Haswita, RM Safitri - Jurnal Ilmiah …, 2025 - e-journal.akesrustida.ac.id","… Terdapat faktor-faktor yang menjadi pemicu atau memiliki hubungan terhadap perilaku 
konsumsi fast food di kalangan pelajar. Tujuan penelitian ini untuk mengetahui hubungan faktor …"
Determinan Perilaku Konsumsi Makanan Siap Saji (Fast Food) Pada Siswa di SMA Negeri X Jakarta Timur Tahun 2020,"S Samingan, Z Azwalika… - Jurnal Bidang Ilmu …, 2021 - ejournal.urindo.ac.id","… berhubungan dengan perilaku konsumsi makanan siap saji … ) dengan perilaku konsumsi 
makanan siap sa ji (fast food) pada … orang tua dengan perilaku konsumsi makanan siap saji. …"
Hubungan pengetahuan gizi dengan frekuensi konsumsi fast food pada remaja di SMA Negeri 5 Surakarta,"ANE Firdianty, E Soviana - 2020 - eprints.ums.ac.id","… Bagi penelitian selanjutnya agar bisa melakukan penelitian perilaku konsumsi fast food 
dengan melakukan observasi langsung di lingkungan remaja agar lebih menekankan …"
ANALISIS FAKTOR YANG MEMPENGARUHI PERILAKU KONSUMSI FAST FOOD PADA SISWA-SISWI DI SMA NEGERI “X” SURABAYA,G KUSGANDARI - 2018 - repository.unair.ac.id,"… penelitian ini ialah perilaku konsumsi fast food, sedangkan … ) berpengaruh terhadap perilaku 
konsumsi fast food, sedangkan … berpengaru terhadap perilaku konsumsi fast food. Sekolah …"
Hubungan Teman Sebaya dengan Kebiasaan Konsumsi Makanan Cepat Saji (Fast Food) pada Siswa-Siswi Kelas XI di SMA Negeri Samarinda,"NWW Asthiningsih - Borneo Studies and Research, 2019 - journals.umkt.ac.id","… yang terbaru salah satunya adalah fast food(Ferry & Nursalam, 2009). Perilaku remaja 
mulai banyak dipengaruhi oleh teman, termasuk perilaku konsumsi makanan. Mereka mulai …"
Edukasi Stunting (EDITING) Sebagai Upaya Peningkatan Pengetahuan Gizi Ibu di Wilayah Banten,"MH Siregar, H Utami, A Kholilulloh… - BERNAS: Jurnal …, 2022 - ejournal.unma.ac.id","… dengan membandingkan dua metode online dan offline di … Hasil analisis perbandingan 
skor pengetahuan ibu dengan … yang sama dengan metode tatap muka, terlihat dengan skor …"
Pelatihan Pemenuhan Gizi Seimbang di Komunitas Wahana Keluarga Cerebral Palsy (WKCP),"G Puspita - Aksiologiya: Jurnal Pengabdian Kepada …, 2024 - journal.um-surabaya.ac.id","… Analisis perbandingan pre test dan post test menggunakan uji Wilcoxon. Hasil: 25 peserta 
… metode pelatihan secara online di tengah keterbatasan untuk pertemuan secara tatap muka …"
Penggunaan media edukasi online untuk pencegahan stunting pada masyarakat umum di era pandemi Covid-19,"S Hendrawati, L Rahayuwati… - Jurnal Vokasi …, 2023 - ejournal.unib.ac.id","… atau tatap muka yang dilanjutkan dengan akses media online berupa … gizi spesifik dan 
intervensi gizi sensitif. Selain intervensi … Pengaruh pemberian metode penyuluhan terhadap …"
Penyuluhan Anemia Gizi Besi Menggunakan Media Booklet untuk Meningkatkan Pengetahuan dan Sikap Siswi SMAN 7 Malang,"H Imanuna - Nutriture Journal, 2022 - ojs.poltekkes-malang.ac.id","… komunikasi dua arah dimana dilakukan secara tatap muka penyuluh dan audience. Komunikasi 
… dan sesudah diberikan penyuluhan dengan metode penyuluhan di uji menggunakan …"
"Pengaruh Penyuluhan Dan Pemberian Leaflet Pada Ibu Terhadap Pengetahuan, Persepsi Dan Penyimpanan Antibiotik Di Kelurahan Beji Dan Pancoran Mas Kota …","F Zainuddin, R Andrajati… - … 2721-4796 (online), 2023 - ojs.cahayamandalika.com","… efektif salah satunya penyuluhan dengan bertatap muka dan … sebelum dan sesudah 
penyuluhan gizi secara bermakna … Perlu dilakukan penelitian dengan metode penyuluhan yang …"
Peran guru dalam mempertahankan cultural heritage Indonesia dalam membentuk karakter siswa di Sekolah Indonesia Kuala Lumpur,"DR Rahayuningtyas, PA Rizqi, RFM Putri… - …, 2021 - ejournal.stitpn.ac.id","… penyelenggaraan pendidikan nasional hendaklah menggunakan bahasa Indonesia. Hal ini 
sesungguhnya tidak hanya terjadi … Kuala Lumpur yang lebih difokuskan ke Sekolah Dasar. …"
Efektivitas Edukasi Kesehatan Digital dalam Meningkatkan Kesadaran Gizi pada Ibu Hamil di Wilayah Pedesaan,"A Putri, B Santoso - Wellness Jurnal Kesehatan dan …, 2024 - journal.lintasgenerasi.com","… Kelompok kontrol mengikuti sesi penyuluhan tatap muka yang dilakukan oleh tenaga … 
Tabel 1 menyajikan perbandingan skor pengetahuan gizi antara kelompok intervensi (edukasi …"
Pengaruh Edukasi MP-ASI menggunakan media booklet terhadap peningkatan pengetahuan MP-ASI pada ibu bayi usia 0-6 bulan,"R Santi, M Mariyani - Jurnal Ners, 2023 - journal.universitaspahlawan.ac.id","… penyuluhan secara tatap muka itu terbatas dan kegiatan edukasi secara umum juga 
terhambat. Metode yang digunakan untuk meningkatkan pegetahuan MP-ASI pada ibu balita gizi …"
